timestamp,screen_width,screen_height,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,face_x,face_y,face_z,focused?
1762839496.424,1470,956,666.09375,515.6756741841634,815.390625,517.8333333333334,740.7893264293671,603.1434442996979,-0.04844730347394943,True
1762839496.511,1470,956,667.2421875,515.8416666666667,815.390625,516.8375,741.6214424371719,603.4853365421295,-0.04858877509832382,True
1762839496.598,1470,956,668.390625,515.8416666666667,816.5390625,516.8375,743.0408674478531,603.6838049888611,-0.04859457165002823,True
1762839496.684,1470,956,674.1328125,514.8458333333333,822.28125,518.8291666666667,745.3713530302048,604.1630239486694,-0.048538386821746826,True
1762839496.77,1470,956,678.7265625,514.8458333333333,826.875,518.8291666666667,747.8125011920929,604.4416661262512,-0.0486791767179966,True
1762839496.86,1470,956,678.7265625,514.8458333333333,826.875,518.8291666666667,749.5189654827118,604.385823726654,-0.04875129461288452,True
1762839496.943,1470,956,678.7265625,514.8458333333333,826.875,518.8291666666667,750.21912753582,604.3677604198456,-0.048777949064970016,True
1762839497.031,1470,956,679.875,514.8458333333333,828.0234375,518.8291666666667,750.7840061187744,604.6744947433472,-0.04871763661503792,True
1762839497.116,1470,956,679.875,514.8458333333333,828.0234375,518.8291666666667,750.9630990028381,604.5036056041718,-0.04866332560777664,True
1762839497.203,1470,956,679.875,513.85,829.171875,518.8291666666667,751.5042328834534,604.467365026474,-0.04862048104405403,True
1762839497.289,1470,956,679.875,513.85,829.171875,518.8291666666667,751.3890141248703,604.3965933322906,-0.04871224984526634,True
1762839497.376,1470,956,679.875,513.85,828.0234375,518.8291666666667,751.6059583425522,604.2588107585907,-0.04874591901898384,True
1762839497.463,1470,956,681.0234375,513.85,829.171875,518.8291666666667,751.8883538246155,604.186158657074,-0.04878887161612511,True
1762839497.549,1470,956,681.0234375,513.85,829.171875,518.8291666666667,752.18476831913,603.738906621933,-0.04890088737010956,True
1762839497.636,1470,956,681.0234375,513.85,829.171875,518.8291666666667,752.5223636627197,603.8538963794708,-0.048862751573324203,True
1762839497.722,1470,956,681.0234375,513.85,829.171875,518.8291666666667,752.6741194725037,603.6822664737701,-0.048926495015621185,True
1762839497.808,1470,956,681.0234375,513.85,829.171875,518.8291666666667,752.8954446315765,603.4145078659058,-0.048981305211782455,True
1762839497.896,1470,956,681.0234375,513.85,829.171875,518.8291666666667,752.9989224672318,603.536164522171,-0.048786722123622894,True
1762839497.981,1470,956,681.0234375,513.85,829.171875,518.8291666666667,753.1130021810532,603.4777579307556,-0.04871167987585068,True
1762839498.068,1470,956,681.0234375,513.85,829.171875,518.8291666666667,753.0840879678726,603.2986633777618,-0.0487263984978199,True
1762839498.156,1470,956,681.0234375,513.85,829.171875,518.8291666666667,753.0797946453094,603.1967794895172,-0.04869359731674194,True
1762839498.241,1470,956,681.0234375,513.85,829.171875,518.8291666666667,753.0306404829025,603.2012240886688,-0.048714227974414825,True
1762839498.328,1470,956,681.0234375,513.85,829.171875,518.8291666666667,752.8129076957703,603.195070028305,-0.04871712997555733,True
1762839498.414,1470,956,681.0234375,511.85833333333335,829.171875,516.8375,752.9564273357391,603.302481174469,-0.048628296703100204,True
1762839498.501,1470,956,681.0234375,511.85833333333335,829.171875,515.8416666666667,752.3571145534515,603.021559715271,-0.04880828037858009,True
1762839498.587,1470,956,681.0234375,511.85833333333335,829.171875,515.8416666666667,752.3162841796875,602.8413825035095,-0.04881073534488678,True
1762839498.674,1470,956,681.0234375,511.85833333333335,829.171875,514.8458333333333,752.1660178899765,602.8085608482361,-0.048818349838256836,True
1762839498.761,1470,956,679.875,515.8416666666667,826.770628452301,517.742830657959,752.6225119829178,604.3799545764923,-0.04744984582066536,True
1762839498.846,1470,956,677.578125,523.8083333333334,823.4296875,528.7875,749.4196933507919,605.6940743923187,-0.04744161665439606,True
1762839498.933,1470,956,675.28125,517.8333333333334,823.4296875,520.8208333333333,749.2602270841599,606.900327205658,-0.0484255887567997,True
1762839499.019,1470,956,676.4296875,512.8541666666666,826.875,516.8375,751.7957407236099,604.6620156764984,-0.048934224992990494,True
1762839499.106,1470,956,676.4296875,513.85,823.4296875,516.8375,754.648784995079,600.0384929180145,-0.04837098345160484,True
1762839499.193,1470,956,676.4296875,513.85,823.4296875,516.8375,754.3005001544952,599.3103764057159,-0.04855294153094292,True
1762839499.28,1470,956,674.1328125,513.85,823.4296875,516.8375,753.0234557390213,599.6920990943909,-0.048708345741033554,True
